id;eltamont;eltaval;extremite_amont;extremite_aval;lgmvtaval;vit_reg;geometry
T_799565425_FRef_F_F;R_845743712;R_82647341;844090.236200 6522130.473000;844239.303296 6522168.159040;179,944;2,78;LINESTRING (844090.2362 6522130.473, 844239.303296 6522168.15904)
T_799591766_FRef_F_F;R_82649354;C_610416173;846341.844700 6522657.684000;846139.998836 6522634.556350;238,143;13,89;LINESTRING (846341.8447 6522657.684, 846139.998836 6522634.55635)
T_799591767_FRef_F;C_610416173;R_82649354;846146.015239 6522635.452393;846341.987851 6522651.685653;213,05;13,89;LINESTRING (846146.015239 6522635.452393, 846341.987851 6522651.685653)
T_799596025_FRef_F;C_545418705;C_850481049;845049.794473 6522283.596732;845474.521100 6522397.444300;440,6;19,44;LINESTRING (845049.794473 6522283.596732, 845474.5211 6522397.4443)
T_799598085_FRef;R_82649356;S_863314661_T_799598085_FRef;846351.387916 6522741.300649;846356.417516 6522823.621549;82,474;13,89;LINESTRING (846351.387916 6522741.300649, 846356.417516 6522823.621549)
T_799598085_toRef;E_863314661_T_799598085_toRef;R_82649356;846350.428684 6522823.987451;846345.399084 6522741.666551;82,474;13,89;LINESTRING (846350.428684 6522823.987451, 846345.399084 6522741.666551)
T_799708552_FRef;C_82642765;C_863377254;843106.529311 6521015.463167;843080.671900 6520973.725400;49,325;13,89;LINESTRING (843106.529311 6521015.463167, 843080.6719 6520973.7254)
T_799714792_FRef_F;C_827076204;S_82643125_T_799714793_FRef;843296.193715 6521509.098645;843176.718415 6521567.287953;132,91233333333335;13,89;LINESTRING (843296.193715 6521509.098645, 843176.718415 6521567.287953)
T_799714793_toRef_F;E_82643125_T_799714793_toRef;C_827076204;843167.233385 6521548.552047;843290.073192 6521494.371824;172,36175;13,89;LINESTRING (843167.233385 6521548.552047, 843290.073192 6521494.371824)
T_799718662_FRef;C_863383091;R_82607402;843063.939171 6520718.303177;843063.526000 6520642.304300;76,0;13,89;LINESTRING (843063.939171 6520718.303177, 843063.526 6520642.3043)
T_809415275_FRef;R_82647654;R_870681877;844515.964514 6522961.599379;844519.073408 6522846.012140;115,893;13,89;LINESTRING (844515.964514 6522961.599379, 844519.073408 6522846.01214)
T_810736172_FRef;R_82621388;R_82621400;848435.403516 6519798.933187;848408.440616 6519935.091986;140,12425;25,0;LINESTRING (848435.403516 6519798.933187, 848408.440616 6519935.091986)
T_810736178_FRef_F;R_82621400;R_82620911;848407.081895 6519934.544215;847817.263026 6520801.656400;1050,424;25,0;LINESTRING (848407.081895 6519934.544215, 847817.263026 6520801.6564)
T_810736179_FRef_F;R_82621180;R_570933919;848272.101903 6520098.774415;848378.420632 6519415.282979;730,248;25,0;LINESTRING (848272.101903 6520098.774415, 848378.420632 6519415.282979)
T_810742697_FRef_F;R_82621139;R_82621369;848337.381731 6519940.441667;848388.938033 6519796.564906;153,835;13,89;LINESTRING (848337.381731 6519940.441667, 848388.938033 6519796.564906)
T_810744792_FRef;R_82621131;R_871518312;848118.776774 6520132.045496;848203.882600 6520115.603000;86,685;13,89;LINESTRING (848118.776774 6520132.045496, 848203.8826 6520115.603)
T_810745910_FRef;R_82621249;R_871519007;848065.868900 6520454.406900;848007.409100 6520525.200300;91,862;25,0;LINESTRING (848065.8689 6520454.4069, 848007.4091 6520525.2003)
T_810745911_FRef;R_871519007;R_82620916;848007.409100 6520525.200300;847935.030935 6520634.356909;131,0195;25,0;LINESTRING (848007.4091 6520525.2003, 847935.030935 6520634.356909)
T_810747615_FRef;R_871520088;R_82620885;847972.149400 6520407.712500;847941.792673 6520378.448667;42,289;13,89;LINESTRING (847972.1494 6520407.7125, 847941.792673 6520378.448667)
T_810747616_FRef;R_82621244;R_871520088;848089.071100 6520394.982000;847972.149400 6520407.712500;135,4295;13,89;LINESTRING (848089.0711 6520394.982, 847972.1494 6520407.7125)
T_810790727_toRef_F_F;0_711811475;751528771;846999.897956 6522239.037484;846890.592512 6522124.126137;215,023;13,89;LINESTRING (846999.897956 6522239.037484, 846890.592512 6522124.126137)
T_8108118868_FRef;R_82648043;O_1;844981.000000 6522719.000000;845222.000000 6522971.000000;428,384;13,89;LINESTRING (844981 6522719, 845222 6522971)
T_815511373_FRef;R_874514672;C_82643174;843634.590700 6520854.483100;843623.844637 6520928.709255;97,604;13,89;LINESTRING (843634.5907 6520854.4831, 843623.844637 6520928.709255)
T_815511375_FRef;C_82643112;R_874514673;843556.435136 6520920.062889;843568.760200 6520844.055700;77,0;13,89;LINESTRING (843556.435136 6520920.062889, 843568.7602 6520844.0557)
T_815511376_FRef;R_874514672;R_874514673;843634.590700 6520854.483100;843568.760200 6520844.055700;66,651;13,89;LINESTRING (843634.5907 6520854.4831, 843568.7602 6520844.0557)
T_815540106_FRef;R_82612095;R_874531271;844492.381000 6520673.569100;844498.566300 6520807.012700;133,592;13,89;LINESTRING (844492.381 6520673.5691, 844498.5663 6520807.0127)
T_815540107_FRef;R_874531271;R_82647211;844498.566300 6520807.012700;844506.555800 6520863.852500;57,399;13,89;LINESTRING (844498.5663 6520807.0127, 844506.5558 6520863.8525)
T_815540108_FRef;R_82612123;R_874531271;844620.972743 6520803.997356;844498.575011 6520810.012687;122,614;13,89;LINESTRING (844620.972743 6520803.997356, 844498.575011 6520810.012687)
T_815540108_toRef;R_874531271;R_82612123;844498.557589 6520804.012713;844620.533657 6520798.013444;122,192;13,89;LINESTRING (844498.557589 6520804.012713, 844620.533657 6520798.013444)
T_818614517_FRef;R_545421071;C_876550037;844404.002400 6519738.403200;844394.167743 6519805.688262;71,7445;13,89;LINESTRING (844404.0024 6519738.4032, 844394.167743 6519805.688262)
T_818614518_FRef_F;C_876550037;C_82611972;844393.623974 6519809.393276;844405.352648 6519921.489338;133,9555;13,89;LINESTRING (844393.623974 6519809.393276, 844405.352648 6519921.489338)
T_824861547_FRef;R_82642737;C_826894171;842915.909569 6520865.601596;843056.850873 6520855.961248;174,52533333333335;13,89;LINESTRING (842915.909569 6520865.601596, 843056.850873 6520855.961248)
T_824861547_toRef;C_826894171;R_880777104;843056.691562 6520867.836214;843053.429239 6520867.438821;3,2865;13,89;LINESTRING (843056.691562 6520867.836214, 843053.429239 6520867.438821)
T_824861553_FRef;C_82642765;R_82642761;843125.227514 6521009.286345;843136.194900 6520959.469300;51,01;13,89;LINESTRING (843125.227514 6521009.286345, 843136.1949 6520959.4693)
T_824862936_FRef_F;C_82607748;C_82607756;843210.871618 6520472.208170;843203.351915 6520524.550409;72,684;13,89;LINESTRING (843210.871618 6520472.20817, 843203.351915 6520524.550409)
T_824862940_FRef_F;C_82607748;C_82607749;843218.077948 6520426.685452;843227.985059 6520373.603172;66,623;13,89;LINESTRING (843218.077948 6520426.685452, 843227.985059 6520373.603172)
T_824862942_FRef_F;C_82607398;R_82607397;843077.125775 6520442.796881;843086.107600 6520340.690700;102,50366666666667;13,89;LINESTRING (843077.125775 6520442.796881, 843086.1076 6520340.6907)
T_824862951_FRef;R_880777929;C_82607398;843073.776939 6520485.533376;843075.716008 6520468.682742;46,03766666666667;13,89;LINESTRING (843073.776939 6520485.533376, 843075.716008 6520468.682742)
T_824862958_toRef_F_F;C_82607398;S_82607369_T_549690291_toRef;843052.159924 6520453.649216;842930.346171 6520447.476392;122,0025;8,33;LINESTRING (843052.159924 6520453.649216, 842930.346171 6520447.476392)
T_824863426_FRef_F;R_82607767;R_82607735;843419.518400 6520211.845700;843428.068600 6520145.396900;67,175;13,89;LINESTRING (843419.5184 6520211.8457, 843428.0686 6520145.3969)
T_824863429_FRef_F;C_82607715;R_82607767;843343.402265 6520198.591584;843419.518400 6520211.845700;77,263;13,89;LINESTRING (843343.402265 6520198.591584, 843419.5184 6520211.8457)
T_824864324_FRef_F;R_880778726;C_82607401;843063.111200 6520593.419000;843066.529100 6520513.520400;88,43475;13,89;LINESTRING (843063.1112 6520593.419, 843066.5291 6520513.5204)
T_824864327_FRef_F;R_82607402;R_880778726;843063.526000 6520642.304300;843063.111200 6520593.419000;48,89025;13,89;LINESTRING (843063.526 6520642.3043, 843063.1112 6520593.419)
T_824868736_FRef_F;C_82607788;R_82607794;843439.459573 6520651.903503;843529.408400 6520665.405000;90,959;8,33;LINESTRING (843439.459573 6520651.903503, 843529.4084 6520665.405)
T_824875092_FRef_F;R_82607885;R_82607911;843922.550800 6520210.295400;843915.345200 6520252.337200;42,672;13,89;LINESTRING (843922.5508 6520210.2954, 843915.3452 6520252.3372)
T_824875094_FRef_F;R_82611810;C_82611889;844002.887167 6520222.865402;843993.430012 6520258.726971;52,245;13,89;LINESTRING (844002.887167 6520222.865402, 843993.430012 6520258.726971)
T_824876518_FRef;C_880786284;R_82611894;843971.288559 6520479.763774;844003.967600 6520484.355100;33,0;13,89;LINESTRING (843971.288559 6520479.763774, 844003.9676 6520484.3551)
T_824876520_FRef_F;R_82611894;R_82611895;844003.967600 6520484.355100;844016.643400 6520408.006500;77,406;2,78;LINESTRING (844003.9676 6520484.3551, 844016.6434 6520408.0065)
T_824879991_FRef_F;R_82643085;R_82607766;843324.704100 6520809.467900;843335.765100 6520735.302000;74,999;13,89;LINESTRING (843324.7041 6520809.4679, 843335.7651 6520735.302)
T_824882151_FRef_F;R_82607765;R_82607764;843343.070100 6520688.818700;843352.084700 6520635.710400;53,872;13,89;LINESTRING (843343.0701 6520688.8187, 843352.0847 6520635.7104)
T_824882153_FRef_F;R_82607406;C_82607401;843137.046640 6520522.490366;843080.462700 6520516.067000;73,5035;13,89;LINESTRING (843137.04664 6520522.490366, 843080.4627 6520516.067)
T_824882155_FRef_F;R_82607745;R_82607709;843247.981700 6520233.387000;843260.778000 6520151.485800;82,895;13,89;LINESTRING (843247.9817 6520233.387, 843260.778 6520151.4858)
T_825355167_FRef_F;R_82607915;R_82607900;843786.844500 6520593.676300;843675.327100 6520575.512300;112,991;13,89;LINESTRING (843786.8445 6520593.6763, 843675.3271 6520575.5123)
T_825355506_FRef_F;R_82611910;R_82611915;844287.905500 6520311.074300;844274.266500 6520395.175500;85,2;13,89;LINESTRING (844287.9055 6520311.0743, 844274.2665 6520395.1755)
T_825358177_FRef;R_82607798;S_881143748;843656.924600 6519834.169600;843666.046800 6519776.620900;58,267;13,89;LINESTRING (843656.9246 6519834.1696, 843666.0468 6519776.6209)
T_825360289_FRef_F;R_82611903;C_82611902;844061.448200 6520751.189100;844073.690968 6520681.287897;83,933;13,89;LINESTRING (844061.4482 6520751.1891, 844073.690968 6520681.287897)
T_825361469_FRef_F;R_82647128;R_82647131;844138.955889 6520846.395487;844108.333896 6520890.801176;53,962;13,89;LINESTRING (844138.955889 6520846.395487, 844108.333896 6520890.801176)
T_825368254_FRef_F;R_82611929;R_82647144;844287.633900 6520785.385800;844279.414300 6520837.400800;52,661;8,33;LINESTRING (844287.6339 6520785.3858, 844279.4143 6520837.4008)
T_825370142_FRef_F;R_82611798;R_82611819;844061.701668 6519835.149131;844194.796565 6519857.141781;134,915;13,89;LINESTRING (844061.701668 6519835.149131, 844194.796565 6519857.141781)
T_825370143_toRef_F;R_82611819;R_82611798;844193.862435 6519863.068619;844060.539332 6519841.035469;135,147;13,89;LINESTRING (844193.862435 6519863.068619, 844060.539332 6519841.035469)
T_825495815_FRef_F;C_82611957;R_545421081;844409.426040 6519801.633894;844513.796100 6519764.315300;135,25;13,89;LINESTRING (844409.42604 6519801.633894, 844513.7961 6519764.3153)
T_825495816_FRef;R_545421095;R_881233564;844442.442465 6519716.475054;844442.868058 6519767.148455;50,9;8,33;LINESTRING (844442.442465 6519716.475054, 844442.868058 6519767.148455)
T_825495816_toRef;R_881233564;R_545421095;844436.873742 6519766.887345;844436.543135 6519717.569546;49,546;8,33;LINESTRING (844436.873742 6519766.887345, 844436.543135 6519717.569546)
T_825495817_FRef_F_F;R_881233564;R_545421095;844440.410900 6519764.067000;844442.466064 6519717.421930;223,148;8,33;LINESTRING (844440.4109 6519764.067, 844442.466064 6519717.42193)
T_825495827_FRef_F;R_82611948;R_545421095;844416.303783 6519711.253930;844439.949122 6519714.057208;23,848;8,33;LINESTRING (844416.303783 6519711.25393, 844439.949122 6519714.057208)
T_825495832_FRef;E_881233572;R_82611948;844422.691700 6519671.083300;844416.233200 6519714.253100;43,65;13,89;LINESTRING (844422.6917 6519671.0833, 844416.2332 6519714.2531)
T_825495834_toRef_F;R_545421095;R_82611948;844439.036478 6519719.987392;844416.162617 6519717.252270;23,076;8,33;LINESTRING (844439.036478 6519719.987392, 844416.162617 6519717.25227)
T_825495966_toRef_F;C_845920485;R_702720723;843942.919733 6522165.748312;843358.148105 6521528.187993;876,419;8,33;LINESTRING (843942.919733 6522165.748312, 843358.148105 6521528.187993)
T_825495967_FRef_F_F;C_845920485;C_845743708;843946.756800 6522161.093000;844429.953301 6522258.666899;501,269;8,33;LINESTRING (843946.7568 6522161.093, 844429.953301 6522258.666899)
T_825495971_toRef_F;C_804333508;R_881236150;844084.587185 6522375.901201;844032.831051 6522356.374910;63,605;8,33;LINESTRING (844084.587185 6522375.901201, 844032.831051 6522356.37491)
T_825495991_FRef_F;E_753733614_T_825495991_FRef;C_804333513;843632.649240 6522026.188688;843603.462403 6522055.594464;53,32;8,33;LINESTRING (843632.64924 6522026.188688, 843603.462403 6522055.594464)
T_825495992_toRef_F;C_804333513;S_753733614_T_825495991_toRef;843598.494685 6522052.084225;843628.396160 6522021.956512;42,447;8,33;LINESTRING (843598.494685 6522052.084225, 843628.39616 6522021.956512)
T_825496563_toRef_F;C_881234026;R_82612095;844440.265882 6520821.125314;844486.871783 6520671.192437;157,2965;13,89;LINESTRING (844440.265882 6520821.125314, 844486.871783 6520671.192437)
T_825496564_FRef;C_881234026;R_82647199;844451.331332 6520825.634819;844444.187869 6520866.625109;41,608;13,89;LINESTRING (844451.331332 6520825.634819, 844444.187869 6520866.625109)
T_825496564_toRef;R_82647199;C_881234026;844435.052964 6520868.635912;844440.160458 6520821.629025;47,7985;13,89;LINESTRING (844435.052964 6520868.635912, 844440.160458 6520821.629025)
T_825496566_FRef_F;R_82647199;R_82612082;844430.117110 6520868.796343;844421.097000 6520729.653000;139,777;13,89;LINESTRING (844430.11711 6520868.796343, 844421.097 6520729.653)
T_825496573_FRef_F;R_82647136;R_82647152;844107.681895 6521055.584176;844191.705767 6521351.565388;337,876;2,78;LINESTRING (844107.681895 6521055.584176, 844191.705767 6521351.565388)
T_825496575_FRef_F;R_82647136;R_82647221;844105.660383 6521054.700690;844385.176344 6521326.401687;490,724;2,78;LINESTRING (844105.660383 6521054.70069, 844385.176344 6521326.401687)
T_825496595_toRef_F;R_82643223;R_82647136;843953.572368 6521109.307973;844105.043019 6521054.742620;162,896;2,78;LINESTRING (843953.572368 6521109.307973, 844105.043019 6521054.74262)
T_825496702_FRef_F;R_82643214;R_82647136;843952.684552 6521004.461992;844107.453266 6521055.376644;168,68;2,78;LINESTRING (843952.684552 6521004.461992, 844107.453266 6521055.376644)
T_825497414_FRef_F;C_82611957;R_545421076;844409.479037 6519817.924357;844533.196679 6519831.969213;124,516;13,89;LINESTRING (844409.479037 6519817.924357, 844533.196679 6519831.969213)
T_825499415_FRef_F_F_F;R_82643153;R_845743712;843385.477600 6521415.996000;844090.652061 6522131.017294;1015,423;2,78;LINESTRING (843385.4776 6521415.996, 844090.652061 6522131.017294)
T_825499460_FRef_F;C_82643374;R_572108328;843846.920132 6522263.758824;843855.343600 6522247.060600;18,704;8,33;LINESTRING (843846.920132 6522263.758824, 843855.3436 6522247.0606)
T_825499468_toRef_F;R_845743712;S_845743710_T_825501742_toRef;844087.332644 6522129.649509;844179.645754 6522084.742078;105,104;2,78;LINESTRING (844087.332644 6522129.649509, 844179.645754 6522084.742078)
T_825499677_FRef_F_F;R_881236150;C_804333508;844031.914700 6522350.445000;844090.365358 6522373.980303;80,3;8,33;LINESTRING (844031.9147 6522350.445, 844090.365358 6522373.980303)
T_825499678_FRef;R_881236150;C_804333508;844034.973632 6522354.905491;844032.292613 6522359.568227;5,379;8,33;LINESTRING (844034.973632 6522354.905491, 844032.292613 6522359.568227)
T_825499678_toRef;C_804333508;R_881236150;844027.091149 6522356.577445;844029.772168 6522351.914709;5,379;8,33;LINESTRING (844027.091149 6522356.577445, 844029.772168 6522351.914709)
T_825501679_FRef_F;R_82647341;R_845743712;844242.827504 6522173.014960;844085.916992 6522134.638128;188,306;2,78;LINESTRING (844242.827504 6522173.01496, 844085.916992 6522134.638128)
T_825501682_toRef_F_F_F;R_82647424;R_82647187;844353.873200 6522051.266000;844231.027383 6521789.588518;290,669;2,78;LINESTRING (844353.8732 6522051.266, 844231.027383 6521789.588518)
T_825501685_FRef_F;R_82643238;R_82643153;843916.071023 6521482.803146;843382.941419 6521420.324041;538,821;2,78;LINESTRING (843916.071023 6521482.803146, 843382.941419 6521420.324041)
T_825501689_FRef_F_F_F_F;R_82643238;R_845749830;843918.787100 6521478.491000;844213.374283 6521739.885871;411,881;2,78;LINESTRING (843918.7871 6521478.491, 844213.374283 6521739.885871)
T_825501691_FRef_F_F;R_82647185;R_82647186;844268.166300 6521574.051000;844236.669758 6521756.594967;185,244;2,78;LINESTRING (844268.1663 6521574.051, 844236.669758 6521756.594967)
T_825501698_toRef_F_F;R_845749830;R_82643238;844209.625900 6521744.571000;843913.391136 6521481.115066;414,507;2,78;LINESTRING (844209.6259 6521744.571, 843913.391136 6521481.115066)
T_825501702_toRef_F;R_82647186;R_82647185;844230.758642 6521755.566033;844262.255143 6521573.022325;185,244;2,78;LINESTRING (844230.758642 6521755.566033, 844262.255143 6521573.022325)
T_825501706_FRef_F;R_82647184;R_82647185;844272.459406 6521555.439984;844268.137849 6521574.193913;19,246;2,78;LINESTRING (844272.459406 6521555.439984, 844268.137849 6521574.193913)
T_825501707_toRef_F;R_82647185;R_82647184;844262.283551 6521572.879687;844266.617994 6521554.069616;19,303;2,78;LINESTRING (844262.283551 6521572.879687, 844266.617994 6521554.069616)
